Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
131700.0,-1.03219013226174,1.5903864570089399,-1.2991405046484998,-1.43113209105739,1.09282802986935,-1.12666612670607,1.53693001024465,-0.200581858271785,0.20844912232384197,0.9377264944567301,0.7680493627113759,0.15824030539785902,-1.1241913867538702,0.7721178342337429,-0.68273792464268,-0.48669729861709005,-0.659996955596545,0.166410807240126,0.0481424748094198,0.36442443077725106,0.141304535968793,0.850136991471407,-0.0934849712644971,0.7808983855382529,-0.122277019350454,0.0580879264108543,0.823115034272477,0.519461665342295,15.33,0
7315.0,-1.18420170970772,-0.114096161354516,2.72216585043988,-0.9434785485383821,-0.932892331413461,-0.34772895848534596,0.3501126696899389,-0.0251764342814173,1.32693842826077,-1.54013251368965,0.534304538349658,-2.3494548685315095,2.5543564313212,0.889335647662093,0.323881162150518,1.01258710037483,-0.0909619487602031,0.5439415353034911,-1.00296563256542,0.43915873350117796,0.212241457673959,0.46415138075163,0.15733764709497303,0.410784149437387,0.0778584990306292,1.3679051771597799,-0.129983967290077,0.070205905337633,179.4,0
154702.0,-0.7076123039740602,0.5116274448426911,-0.10733600891593101,-0.6935325599108461,1.3736985988974397,-0.7264970121448091,0.952619289545062,-0.0215941192777738,0.0831121417428871,-1.67033059550001,-1.28479650578346,-0.829208194086808,-1.02775648291115,-1.6815951323371598,-0.993622947550822,0.443718746876515,0.8716859259190071,0.533299309656176,-0.636057731467236,0.0217136825283386,0.0627274415875837,0.117899361752666,-0.21708017937586496,0.37106470787846707,0.20185714883415803,0.512049668036076,0.0388353558886616,0.173569852937601,49.99,0
170331.0,-0.616084943855265,1.1959247403500202,-2.65937984428402,-2.1751505773588002,3.24344623023979,2.68250799464706,0.7155703480018291,1.04456342370316,-0.530995505041399,-0.376564363084822,-0.271136552451456,0.0519341154335526,-0.40711629048850295,1.17266517174232,0.220629197976647,-0.63466838635202,-0.32494549868365996,-0.479727426986498,-0.29546310614327803,0.0199869977554992,0.256494332969634,0.76273189666189,-0.146177613160333,0.7509587721298492,-0.197609493899284,0.115788365423876,0.396465969990736,0.258552201278582,7.99,0
58553.0,-0.835225411836374,-0.21809302222510396,1.82715343438249,-2.4668230855667703,-1.22821151040118,-0.279030978834997,0.13334318156587902,-0.115221785988607,-2.4769460224793796,0.897888000870986,0.855269078381902,-0.30885893013851196,0.313814550741234,-0.5549296768864119,-1.45895263195768,-0.36827855117641906,0.27784227725909805,0.202131997549078,-0.139323713795952,-0.420552857484438,-0.28220579404115004,-0.463584632730295,-0.23006105593373,0.29889492609227897,0.33188441414524106,-0.42383917673844,-0.16262932971560298,0.0304315824341766,88.83,0
132124.0,-3.9344004571442204,-1.71126237009025,-6.167536367725821,3.0354079984877003,0.5971572446913871,-2.13482176015328,-0.24624867784749602,-2.8154190926448703,-0.293703832827749,-0.8927402715070609,-0.5650073678467541,-0.18820116233979398,-1.01317747526271,-0.6918173494308759,0.359612430485598,0.7095376651615921,2.5363422925844703,0.92053202883185,-0.275649860740932,-1.22688282439997,-1.4154200825981498,0.966740755755322,-3.23318450503654,0.155335439472328,-1.66475203498929,-0.46001967047355896,0.456478014674711,-0.7161806739442329,606.0,0
155192.0,-3.15985945722988,3.47619662547338,-3.11286651249363,-1.54866316927035,-0.244110503220933,-1.32189513687856,0.00928578031382752,1.5764240247422299,0.214607956627375,1.25529994228664,0.38104855302339397,1.10823688685774,-0.425620244149492,1.6769766332884397,-0.800752423040518,-0.18253587711004998,0.0148190636723222,0.11243328610962801,-0.17688362036586802,0.5400045617196779,0.23335915904652105,0.768085179651558,0.107247249180597,0.7114920851408442,0.158972135932797,0.08485376320406599,0.7230496528347958,0.49693265062677505,0.77,0
47646.0,-0.441558210104539,-0.00169764225305251,2.60316564029127,-0.17338901840994,-1.3814680865891498,0.158181476237488,-0.36778869854266705,0.272285805162513,-1.2355037428459699,0.411072882827005,1.00306077894922,0.296363998597148,0.313358480183632,-0.20219464999512898,0.503619526275884,-0.6975281893052121,-0.670552852853885,2.5737225904256897,-1.18817645719826,-0.316230651227766,0.0707440753425998,0.556292228944095,0.0171833198094267,0.48637579452037105,-0.238629629762837,-0.325708648775886,0.129903579442231,0.0845284248713112,68.64,0
139138.0,-0.0486369218319361,2.6262742813983397,-1.77684218781051,-1.3334295951572,-2.25405139711873,1.1034520049299499,2.85609576884596,0.22347734455760998,-0.188959940334602,-1.0727150456213699,-1.44078741112853,0.179989697024346,0.28067200719395397,0.567709299675943,-0.27560941765793395,0.0893013309891874,-0.275941763823392,-0.513461894173516,0.0888977736260548,-1.03320278591384,-0.45508470849002003,-0.134884000344039,0.223310549435279,0.303931240563044,0.321972854921762,-0.0319795577978182,0.721091036756769,-0.326130013296787,599.0,0
145153.0,1.48119473010827,-0.7255626096971222,-1.8766245708241298,0.67050660033044,-0.0878871182826638,-1.0613632391802799,0.569849786069203,-0.40835103184250304,0.795704059670908,-1.0123915873301301,-0.266348115008044,1.02941011711182,1.2461226115369999,-1.64678435848479,-0.19124622099843397,-0.08743668941509598,1.0446303434867301,-0.162703302927083,-0.0195106852487861,0.460485203805762,-0.0614073207912486,-0.467617891110015,-0.0762294416655126,-0.14837330052858802,-0.126817878940113,-0.11527902872205198,-0.0473060857155386,0.0287610302896494,287.6,0
111023.0,2.08555953916451,-0.9384144676812349,-0.434075448142512,-0.694360284031889,-0.830972435150647,-0.0779890933837323,-1.09061785314065,0.0263069832934927,1.21882618196689,0.43869784327568,1.74001564006935,-2.28439771082315,1.31655216540172,1.1734382009330901,-1.8233230842424,1.11778136606768,0.8728019399600521,-1.0222159764413101,0.9934787180955049,-0.0383089526286723,-0.30651675531225897,-0.6905371760745789,0.45286769070905997,0.6578066056272571,-0.538545329221872,-0.668076062214223,-0.0324058762419404,-0.0495251452764246,30.34,0
127668.0,-1.30108753819541,-0.342747951504282,-0.322055770260226,-1.24665984019695,1.35054829819078,-0.5236671278242079,1.06017793854682,-0.0302767523628902,-0.217563784599524,-0.271200248891752,0.0884258350577409,-0.238971256741054,-0.9667800529718521,0.5703290467948929,-0.597280865361022,0.685983488110324,-1.23652852990128,0.659703469676776,-0.39086813343019394,-0.0852200861997439,0.257542422394347,0.827845502753395,0.331530959405417,0.22619016449180399,-0.0462980076802669,0.616579567904051,0.248562081031057,0.21957543334161397,114.88,0
25945.0,-0.501469009365211,0.9540395963808671,1.8877354187610302,-0.0568527421147356,-0.0667602000758317,-1.06907918239354,1.03852651983223,-0.46387052851820604,0.21636560428225302,0.44904952275941706,-0.0672664273134954,-0.62777288059664,-1.0467503471131199,-0.132756169023635,1.00922792458753,-0.0351890485161235,-0.435763633598142,-0.41163839538428,-0.123882069650283,0.286631071291537,-0.354327071662758,-0.5849037462884661,-0.0420518570053526,0.663871830685572,-0.27292268181933804,0.00250842249427255,0.0480270479654219,-0.26857687298055605,10.06,0
140058.0,2.08517487552541,0.39305057772255,-4.50820053235418,-0.311770683288625,3.51011694221752,2.45329922016311,0.220468581007954,0.543376800596399,-0.10043390489717,-1.01862219976658,0.8070381066842709,-0.330547627789277,-0.5314186516713479,-2.1814488246367403,0.38872408312047796,0.23207137768386,2.12502188299054,0.40554867355562896,-0.440929511947803,-0.0869893297425326,-0.0672166613423604,-0.0726415994946915,-0.0365842826760227,0.529692767553245,0.41468514197751,0.73586965178554,-0.0582327676516994,-0.0266576195050194,0.76,0
76338.0,1.3678190662795002,-1.26767583048249,0.503772412716463,-1.49051638135441,-1.5598294317722698,-0.356067014229749,-1.13043860995955,-0.00054424664729248,-1.92878605442119,1.5649651083910598,0.8699600325125859,-0.459563530522723,0.18412512918223298,-0.12564866161631902,0.127406234777882,0.144188907660538,0.0559245610750138,0.591236499183918,0.17789008378920398,-0.19692415308889002,-0.3092598353258689,-0.7293962084852069,0.0698023580431685,-0.105181793253904,0.11877530833559,-0.409386711736935,0.0248876973092636,0.0257679272894993,74.5,0
40880.0,1.19433965944601,0.26663765704613,0.637887743182331,0.6404788759041121,-0.38346420435733103,-0.6911399664582789,0.044350681539725996,-0.132353676192759,-0.099345518264366,-0.133336936459219,0.43074318719533794,0.9776522535263219,1.01909053765401,0.131848957147637,1.17422405198906,-0.12153351521040302,-0.0705113979532071,-1.19361935592683,-0.605743472047955,-0.0851870323303451,-0.19924662233110998,-0.506004167404956,0.19683347846047,0.41635999214796404,0.127392905923395,0.10140425910600802,-0.007075177711326271,0.0206300855654379,1.98,0
66038.0,-0.810963254715621,0.364815761644872,1.4103710495176398,-0.318876356339846,1.11948510317554,-1.55117809873407,1.0270790094865798,-0.44109928145257205,-0.604555329395828,-0.47106728534635,-0.40575975835590794,-0.0734555802391607,0.0660219820986037,0.0780612633854261,0.15931363607586801,-0.0334446680556613,-0.5786423475581729,-0.43419454052355394,-0.6626690314467509,0.119563377945516,0.0537059064972726,0.10866668628565303,-0.339873886529276,0.427677728875295,0.799204483822837,0.3649227605429579,-0.295677053379476,-0.25749476905446694,6.98,0
155782.0,2.00782771654741,0.547917848561037,-1.05946975904699,3.58668606716537,0.827589999898071,0.26221355479472497,0.207874562552635,-0.105064038413809,-0.819405140531711,1.47072074475215,-2.21106864614241,-0.5913133907115171,0.15014749245577402,0.14917290488978,-0.796127142642192,1.01014870623074,-1.11085506409282,-0.0356385037619844,-1.1612698877775902,-0.27152095448840396,0.0711734046403275,0.306412065350324,-0.0410536987664767,-1.0147327457122,0.245291999121203,0.158538240343774,-0.0367438373170465,-0.0615327151278545,3.0,0
171447.0,-3.06530528650423,3.1182205636952203,-2.87799496420577,-0.843325920339285,-1.28820620645705,-0.9558615338396509,-1.25509023324069,2.51968253267954,0.0962392138006371,-0.188178854487577,-2.76744743110466,0.37091279078478395,-0.253363662653728,1.7584534687996798,-0.39345055669603207,0.880516689292774,0.22664127073309898,-0.162597113176063,0.13188583327092301,-0.0782654657787276,-0.23686042847892003,-1.01296133819178,0.30068801608208695,-1.0549421030050699,0.0156049474870937,0.24149656338592201,0.0232581378050333,-0.00126911154161493,9.12,0
54775.0,1.23056839751099,0.17301226489299498,0.15072823516816902,0.405148744019632,-0.46217286407859004,-1.43095102375924,0.348927114924899,-0.36365143328133204,-0.0619509679548755,-0.12531165155635302,0.0564865200053496,0.43867895320582795,0.20116773450760503,0.38506988232665,0.80667876531974,-0.12928616518707198,-0.134411731071154,-0.665144752600815,-0.11117890797014698,-0.0463314231763444,-0.0285437306046005,-0.0891545430102386,-0.0338967791310161,0.769785898466261,0.477199110017645,0.5772862479708609,-0.0719227439438855,0.009784234762813671,27.83,0
113135.0,2.08425293331293,-0.17529649948801201,-1.5680767742284398,0.15090115055431902,0.154817449499138,-0.77628028727174,0.0209441604259094,-0.15146972342318,1.04391942212487,-0.0528821469921999,-1.17542984096421,-0.7353981998564921,-1.76840429163574,0.8383204103322041,1.16484192963629,-0.18212697469288502,-0.45598489079035603,0.311840067114805,-0.17277146509465602,-0.345731840329719,0.23672517275755,0.74748425988489,0.0194864268055389,0.48985461488989296,0.299545045418953,-0.43126900668063106,-0.00558944561271799,-0.0533348606800146,1.0,0
42407.0,1.3080363940282098,-0.0579888963238361,-0.977681028923475,-0.5505129813056538,1.96038746456034,3.3288156467715497,-0.6085100605711099,0.840708899329112,0.0127143932635661,-0.0162278045053507,-0.0333947095562246,0.10108964523371301,0.0535704631166711,0.3732778356673329,1.24895314740393,0.690316554642851,-0.919655477934827,-0.0865409084740939,0.270712545156038,0.0175437190621709,-0.363609872089707,-1.2160645840603201,0.148319357579957,0.9823517752561991,0.289784440704722,0.0494086227911023,-0.0224082320885115,0.0147863330924974,1.56,0
6445.0,1.18734301940483,-0.734052487354193,1.50623466933442,0.4447900388898379,-1.61728700082847,0.0778028455505553,-1.2750076738420701,0.158096242930336,1.31607804772253,0.17381323845105,0.31344938805038697,-2.7308240166110895,0.8607095500069091,1.1186528610006299,-0.326299131312452,-1.68970799094943,1.2619196498340801,0.9933603500258821,-1.5037049125209998,-0.6165957118290041,-0.5357256347663879,-0.693785941882913,0.181997710101916,0.31913340170092497,-0.035239758483551,0.30632675269456605,0.0240843863174896,0.0272586399710061,29.7,0
129197.0,1.93421139079807,-1.56501360791,-1.03653526095293,-2.67359748837163,-1.09518320554256,-0.47202388041731896,-0.716556360743126,-0.0512334843968222,1.18672276632631,-0.494569342233794,0.973951249312074,1.86312504380721,0.7294229629803249,-0.0254720579620122,-0.0490604713038386,-2.44283827528675,0.042249142059279,1.31274576127103,0.770094160292248,-0.348146359450609,-0.6073327818042671,-1.2337375001306001,0.38418412502517296,0.640951003158254,-0.40177854458097206,-1.3125049193982,0.0751033346586612,-0.0140232200481704,111.32,0
78898.0,1.5074191270883102,-1.15694527763771,0.0330893518388394,-1.47794927481745,-1.27088041562804,-0.5634280804348051,-0.946429417368391,-0.15041771297140802,-1.64073809958542,1.45467597671165,-1.3966635070841298,-1.68533216188544,-0.350532620512138,-0.14995946171382998,0.742289589532274,-0.105732938453161,0.262934305775237,0.36126848419123403,0.0661198206553498,-0.291882632527045,-0.25887845245880803,-0.47817423224454203,-0.089080515060717,-0.5037549850093259,0.451826513501712,-0.154708195857624,0.0154859640064275,0.016643185835779,50.0,0
91009.0,2.00176230487254,-0.316570462055021,-0.163016381640265,0.44529985300623903,-0.351025725493653,0.171762153974039,-0.820412892776175,-0.0781891138702518,2.70457674228141,-0.5922643761834661,-0.622021831463916,-1.60720564000125,3.4476527807280695,0.8338822322515501,0.0958586836595328,0.6348375520002779,-0.40394440376207397,0.707334895021919,-0.15381970718707197,-0.0955450436779746,-0.11319186018224,0.151584556916484,0.11884183713686,-1.03582289771872,-0.23124353516275198,-0.392555825181949,0.0360410589708303,-0.0363971907187571,25.7,0
18753.0,-0.7148763351915541,0.370229863585363,2.66432878381564,-1.7464059238383702,-0.21018579115629102,-0.20823132156924698,0.326175444104078,-0.0956199868648469,2.58447000310782,-2.07924649813368,0.578932421122331,-2.17382750824,1.28480945433724,0.983037323045167,0.237122750114812,-0.683210037337333,0.5462456418641111,0.0948270766645982,-0.5173461620033101,-0.10179551046852699,-0.130291180611472,0.19469368118278696,-0.334207577732726,0.0224058796284214,0.38715409670626394,-0.812096312715202,-0.0688326767779671,-0.15541364313724498,11.85,0
162240.0,2.06031248636954,0.101686010568226,-1.707173934454,0.435421562267261,0.34674848296403105,-0.9100638766930541,0.15913752232482198,-0.21064426173941397,0.570038628128988,-0.36579316252030203,-0.6275773328654929,-0.11987741395781401,-0.4620634470512321,-0.7372009994217141,0.260865147928964,0.332213101272747,0.515327244110836,-0.25302672443326196,0.0421387397853005,-0.177762029635672,-0.364707384331203,-0.9846784908785379,0.344606640836391,0.554114840429397,-0.282397267871877,0.17071920435604598,-0.0672420760130692,-0.0301578400115072,7.99,0
38754.0,0.6495224946163101,-0.7500348855100121,-0.36869488373731607,1.2889263617051598,-0.190808455376427,-0.19890669759687196,0.559163531008519,-0.225349998654129,0.0115248014224543,-0.0905692892593977,-1.27943780398894,-0.131834260283559,0.28047878814393495,0.343859705853635,1.049289341288,0.476397529918795,-0.81590362277213,0.31469994835287796,-0.21736341772480103,0.5787106964134029,0.21135460845449203,-0.10313886438923899,-0.52673104994738,-0.5518891336312889,0.6795547933304978,-0.25698784913015305,-0.0468211881391693,0.0711433237786775,342.17,0
29188.0,-1.01104077718021,0.39446455448807105,2.7702453978637003,0.532610218848042,-0.30443407481064005,0.846466898949354,0.151143549213582,0.6058984562061801,0.546069941481373,-1.0050447812235899,0.264468629009987,0.502741424579953,-2.21352606767021,-0.345988426966296,-2.82714126816713,-0.7710694794979429,0.469594080407486,-0.6192006964778659,-0.11769265462463699,-0.261978609639871,-0.308232504279526,-0.6684336625292181,-0.14092587872988097,0.171918137181716,0.33517027393682697,-0.6221074285024301,0.0853249979984705,0.0591218638293943,25.0,0
76876.0,-1.29835900258265,1.0796711574431899,-0.18067793088689105,1.2878390838318898,1.85827347944352,-2.22369500209375,0.525166986044906,-0.0968743110676978,-0.168893374133313,-2.5444104189559997,0.7069995742014441,-0.835695915134352,-1.02211731659325,-4.99399178918475,-0.455706843211384,1.3153651394165502,3.63919954823548,1.62342609471098,-1.5393388315779901,-0.18757199362802,-0.332983053581271,-0.851270427572191,-0.370799798865314,0.29824168728035,0.44292987721658705,-0.522832450531743,0.00010485650722032199,0.135698346061769,1.0,1
129235.0,2.10878810211128,-0.6949232346810639,-1.31651864829211,-0.831930930019644,-0.504106591288891,-0.6849480760598541,-0.686050931239202,-0.0191987162047266,-0.359415478198786,0.395546719916143,1.00055771457885,-0.36923565774170897,-0.6467349021279339,-1.15373686298696,-0.41573358333082,1.7397872351234098,0.88988619835543,-0.761610222957508,1.0199658708646,0.00165953734429305,-0.305136933023265,-0.9946449991788392,0.397407190601841,-0.647383574823355,-0.5580461373808879,-0.6643041589794589,-0.00271491135557619,-0.0302010016747344,29.95,0
73077.0,-1.5274440962734899,1.9254695548616898,0.546591754845978,0.862632120422567,-0.6715534799474201,-1.12261939319661,0.208977976040172,0.51374952556182,-0.19516040946820498,0.495386267912347,-0.484878134083489,-0.118377432546632,-0.605378466317006,0.707779738416957,1.06205935353853,-0.288147644919135,0.17392649134119903,0.0851266795211079,0.223523234163368,0.147560316004566,0.10337992047156,0.45831876493166207,0.00952557746503448,0.6983804315811201,-0.139400954740213,-0.36098420564503403,0.0824846928641224,-0.00374809628344333,3.13,0
127121.0,2.05121976514705,0.33654033481557205,-2.45708452794694,0.7518456131365079,0.801199197394053,-0.8610020600498259,0.218963606936943,-0.24648119149472303,0.658435390404589,-1.08122205467128,-0.5111361077235129,-0.000622184811241655,0.292855818338666,-2.7647272034999504,-0.37878943144698707,0.43109962779582595,1.87538366641043,0.6999403092178321,-0.14921152889761602,-0.0720583351580842,-0.0364416084294323,0.20781314423242603,-0.0561031114550747,0.347144887525959,0.279792796002467,0.7073802890571809,-0.0395324758715942,-0.0064114782025232,12.31,0
132124.0,-1.16794766830086,0.47408331854369,2.0428589594546698,-1.35307491395374,0.141743916930344,0.800061129104787,0.10389957097533399,0.403466099338501,0.526098359074456,-0.949016616640907,0.0851405135771779,0.0123359554072137,-0.9388556551388009,-0.12443045482573,-0.122396761647527,0.928106328636106,-1.2381849575711399,1.05452087163076,-0.449962324503882,-0.21201150865071497,0.10540198534411802,0.166000086955148,-0.37423560326941496,0.181565052529878,0.47011164259422294,-0.411162941871349,-0.200115824471043,0.0721162313626118,34.09,0
54694.0,-0.34139212076561803,1.0437764534885,1.9710289328575599,2.40820795056551,0.0610317937879658,0.240045537185916,0.22977200987889998,0.27995395791212896,-0.9902532726067059,0.5176430048160929,-0.748550521574697,-1.38288109321961,-1.87060619317453,0.568141814782705,1.4141121810387,0.173504278060665,0.0510043502953631,-0.133269336944418,-0.275015890593566,-0.11883057529220299,0.0303127972961309,-0.0110431972850192,0.0261714785777594,0.0052599614941027,-0.7084007911984891,-0.0316327104764933,0.16178168813014301,0.156266374029009,0.77,0
119788.0,0.0468262516454756,0.0903476619773264,0.0471596680481236,-1.72671986935352,0.7935205450157841,0.39526956907239896,0.442563357331234,0.0703837256062688,-1.40527636391626,0.05979173468298599,-0.23475340943452302,-0.263832687680233,0.5807519250906539,-0.10237306317553699,0.215683044037445,-0.5349293578925439,1.27049709945404,-3.12200282495812,0.0638498593906075,0.0144061258010134,0.256296117029081,0.881869820672692,0.0641378132504006,-1.08731711248263,-0.9365943577440259,-0.237016204409346,0.24919682088157602,0.20071809050601003,15.0,0
163448.0,1.89956081160094,-0.45480895703552,-0.7816490924485971,0.681814497812157,-0.39263374749106705,0.19567456036243397,-0.794546301769198,0.22669098860620202,1.34446393613946,-0.44521255931520903,0.639685957700109,0.935318455476014,-0.276327923173505,-1.58392067380657,-1.47460931742777,0.29203992813133,0.638533265388718,0.861548857789559,0.176529212991177,-0.122678152448989,0.19922474883278002,0.913057089331633,0.0204551603534794,0.7644493222675308,-0.0258879851091016,0.716776303901003,-0.009266983493612959,-0.0289862353403661,23.55,0
75601.0,1.14019831816678,0.207539490050244,0.577523445074001,1.07064109466773,-0.472209292746386,-0.657207847765531,-0.00425922820847352,-0.0375624033801552,-0.15891380669560698,0.15724977798899098,1.45914351654987,0.8795765900971809,-0.274994854217041,0.5561334055194139,0.292266771602382,0.310446402202724,-0.629838513932212,0.30798240426075296,-0.16390148374882801,-0.112638680638671,0.0348737431521345,0.0523872294202287,-0.0304358405415273,0.528689732100256,0.48462333509167604,-0.450924955521726,0.0159375272646957,0.0201444041933216,21.49,0
134034.0,2.08625600056159,0.0445384642920718,-1.50949640252334,0.209305507459567,0.39471560297189795,-0.7706113632964959,0.24085846740031697,-0.324697014915477,0.46228093704225204,-0.0252086298739743,-0.631855018811797,0.687124030978195,0.95843325953101,0.30083778386962795,0.7479820931626842,-0.25015394949303,-0.5665235654558111,-0.180420887519619,-0.24867255487920298,-0.163732831852534,0.246121600674839,0.888934259206537,0.0168243699143374,0.662289236195734,0.31829236771903,-0.13453104235979,-0.0158832736261672,-0.0517270372926899,1.0,0
82457.0,-0.795274340376695,-0.426370163072249,1.88212675284764,-2.70919691579742,-0.10251391915587699,-0.6045908074505469,0.482189417753198,-0.610180216615199,-2.6148729614035098,1.45681596849713,1.16367653692161,-0.396594179186071,0.8524078546695291,-0.724883073792736,-0.7219326174117979,-0.184588404571397,-0.28925294365022397,-0.0346016897256032,-0.0220339774746131,-0.25434990763010995,-0.6691661478404151,-1.36250052841318,-0.0833563053817564,-0.0658906914919624,0.07904710336854,-0.800467342997759,-0.520096087987716,-0.37040997159606603,39.89,0
37766.0,0.9529189470766999,0.544368376603606,0.190447576031621,2.73522312246498,0.8301671919488219,1.66359951886513,-0.255378099192528,0.5383810132242439,-0.38419194212886,-0.319244741574868,0.5227134261193029,0.638993566930833,0.44340694255656504,-1.74706617661995,0.270044906476268,-0.712021251212963,2.19894191882817,-1.8819236789209801,-2.40187223873502,-0.215388469471276,-0.0339050478798259,0.28823992120624,0.0126681391713124,-1.04767732098657,0.334794112215245,0.20381781150531303,0.10256319513946001,0.0414589340658242,7.57,0
